hash,source,title,summary,link,published,mentioned_tickers,fetched_at
a9a441b85a4342e6662c1a3100725125,livemint_markets,"With talk of a SpaceX IPO, Tesla shareholders dream of an X Corp",Tesla shareholders have already approved an investment by the electric-vehicle maker in Elon Musk’s xAI. Could SpaceX be next?,https://www.livemint.com/market/stock-market-news/spacex-ipo-valuation-elon-musk-tesla-11765610705587.html,"Sat, 13 Dec 2025 12:59:11 +0530",GENERAL,2025-12-14T23:25:40.829456
a5a1c1a50acd32aea3c92510045747c5,livemint_markets,3000% rally in five years! Multibagger small-cap stock to be in focus on Monday after this tripartite agreement,"Multibagger stock A-1 Limited has surged 105% in three months, 239% in six months, and 363% so far in 2025. For the full year, the stock gains stand at  ₹387%.",https://www.livemint.com/market/stock-market-news/3000-rally-in-five-years-multibagger-small-cap-stock-to-be-in-focus-on-monday-after-this-tripartite-agreement-11765609749424.html,"Sat, 13 Dec 2025 12:43:57 +0530",LT,2025-12-14T23:25:40.829511
893fa38ff17423041a11fc801bf8db2e,livemint_markets,"Silver prices set for best annual gains in 46 years amid 120% YTD rally: Can they hit  ₹250,000 by next year?","Silver prices have surged 120% year-to-date, exceeding  ₹200,000. Analysts expect a further rise to  ₹240,000-250,000 driven by structural demand and supply constraints.",https://www.livemint.com/market/commodities/silver-prices-set-for-best-yearly-gains-in-46-years-amid-120-ytd-rally-can-they-hit-rs-250-000-by-next-year-11765605816951.html,"Sat, 13 Dec 2025 11:38:05 +0530",GENERAL,2025-12-14T23:25:40.829570
43390c87e02c20c345a028f25f4ac6dc,livemint_markets,Buy or sell: Sumeet Bagadia recommends three stocks to buy on Monday - 15 December 2025,"Regarding stocks to buy next week, Sumeet Bagadia recommended these three stocks to buy: Eternal, Maruti Suzuki and Nestle.",https://www.livemint.com/market/stock-market-news/buy-or-sell-sumeet-bagadia-recommends-three-stocks-to-buy-on-monday-15-december-2025-11765602899063.html,"Sat, 13 Dec 2025 10:49:32 +0530",MARUTI,2025-12-14T23:25:40.829616
3e17b5c48172da7f9b1247989f44a3d0,livemint_markets,"Vodafone Idea, ZEEL to Bandhan Bank: These 10 stocks among biggest wealth destroyers over last 5 years, shows MOSL study","The Motilal Oswal study reveals a cumulative wealth loss of  ₹66,600 crore among the top 10 companies, with consumer sectors heavily impacted. Vodafone Idea and Rajesh Exports are notable wealth destroyers, while the overall trend indicates India's highest wealth creation in the last three decades.",https://www.livemint.com/market/stock-market-news/vodafone-idea-zeel-to-bandhan-bank-these-10-stocks-among-biggest-wealth-destroyers-over-last-5-years-shows-mosl-study-11765598140185.html,"Sat, 13 Dec 2025 09:36:04 +0530",LT,2025-12-14T23:25:40.829685
67b3f970b38b8f215d1709ea2daa6201,livemint_markets,Stocks to buy under  ₹200: Mehul Kothari of Anand Rathi recommends three shares to buy or sell,"Regarding stocks to buy on Monday, Mehul Kothari of Anand Rathi recommended these three buy-or-sell stocks: Vodafone Idea, Suzlon Energy and Inox Wind.",https://www.livemint.com/market/stock-market-news/stocks-to-buy-under-rs-200-mehul-kothari-of-anand-rathi-recommends-three-shares-to-buy-or-sell-11765592208392.html,"Sat, 13 Dec 2025 07:55:58 +0530",GENERAL,2025-12-14T23:25:40.829740
4b5d7e85bf1a5c7684d0f87c1e5d9ec4,livemint_markets,Aequs IPO: What you must know before buying the stock.,Should you consider the stock of Aequs Ltd?,https://www.livemint.com/market/stock-market-news/aequs-ipo-investment-analysis-aerospace-manufacturing-company-financial-review-11765544457262.html,"Sat, 13 Dec 2025 07:00:09 +0530",LT,2025-12-14T23:25:40.829774
4ca188f6d4e988a8c25382271365eaa0,livemint_markets,Oil Falls to Lowest Since May in Choppy Trade With Glut in Focus,"Oil prices edged down in choppy trading, with US crude falling to the lowest since May, as weakness in US equities markets added to bearish sentiment about oversupply.",https://www.livemint.com/market/commodities/oil-falls-to-lowest-since-may-in-choppy-trade-with-glut-in-focus-11765573345836.html,"Sat, 13 Dec 2025 02:32:25 +0530",GENERAL,2025-12-14T23:25:40.829820
5a31eb3479566a4932d38e26302f7677,livemint_markets,Bitcoin Drifts Lower With Any Push Higher Being Met by Fresh Sellers,Bitcoin continues to drift toward the lower bound of its recent trading range with any increase in the price seen being met by selling from investors who purchased the largest cryptocurrency near the all-time high reached in early October.,https://www.livemint.com/market/cryptocurrency/bitcoin-drifts-lower-with-any-push-higher-being-met-by-fresh-sellers-11765573035977.html,"Sat, 13 Dec 2025 02:27:15 +0530",ITC,2025-12-14T23:25:40.829873
5fc3e6bf7668d820263bb63187d7c04f,livemint_markets,Stocks drop as AI exuberance worries linger; US yields jump,"GLOBAL-MARKETS/ (WRAPUP 6, PIX",https://www.livemint.com/market/stock-market-news/stocks-drop-as-ai-exuberance-worries-linger-us-yields-jump-11765572544782.html,"Sat, 13 Dec 2025 02:19:04 +0530",GENERAL,2025-12-14T23:25:40.829906
50e17a12a75f6e78fc03f82cd3f7b6f6,livemint_markets,Oil posts weekly loss on oversupply concerns,GLOBAL-OIL:Oil posts weekly loss on oversupply concerns,https://www.livemint.com/market/commodities/oil-posts-weekly-loss-on-oversupply-concerns-11765572295474.html,"Sat, 13 Dec 2025 02:14:54 +0530",GENERAL,2025-12-14T23:25:40.829939
ec5864d6adf6cf78697cea2adcde1dd8,livemint_markets,Canadian dollar posts third straight weekly gain on monetary policy divergence,CANADA-FOREX/:CANADA FX DEBT-Canadian dollar posts third straight weekly gain on monetary policy divergence,https://www.livemint.com/market/stock-market-news/canadian-dollar-posts-third-straight-weekly-gain-on-monetary-policy-divergence-11765571801252.html,"Sat, 13 Dec 2025 02:06:40 +0530",GENERAL,2025-12-14T23:25:40.829981
cc56292ec5f424efff2c103744fd7e90,livemint_markets,CME cattle futures end lower; hogs mostly higher,USA-LIVESTOCK/:LIVESTOCK-CME cattle futures end lower; hogs mostly higher,https://www.livemint.com/market/commodities/cme-cattle-futures-end-lower-hogs-mostly-higher-11765571250532.html,"Sat, 13 Dec 2025 01:57:29 +0530",GENERAL,2025-12-14T23:25:40.830016
9547bda7592de6b973abd2182efab7ce,livemint_companies,"Agnelli Family’s Media Firm Should Stay Italian, Minister Says","Italy’s foreign minister said the Agnelli family’s Gedi Gruppo Editoriale SpA media company should stay in Italian hands to safeguard press freedom, as sale talks continue with Greece’s Antenna Group.",https://www.livemint.com/companies/news/agnelli-family-s-media-firm-should-stay-italian-minister-says-11765712799806.html,"Sun, 14 Dec 2025 17:16:39 +0530",GENERAL,2025-12-14T23:25:42.080057
21af305ea86fd55d36b6a0e626b87108,livemint_companies,50% of Indian family businesses report revenues between $1-30 billion annually: Deloitte,"Nearly half of Indian family businesses report annual revenues ranging from USD 1 billion to USD 30 billion, with 36 per cent falling within the USD 1-5 billion range, according to a latest report by Deloitte.",https://www.livemint.com/companies/news/50-of-indian-family-businesses-report-revenues-between-1-30-billion-annually-deloitte-11765711824965.html,"Sun, 14 Dec 2025 17:00:24 +0530",GENERAL,2025-12-14T23:25:42.080122
e04a3b346355743d9fa378701a0c4833,livemint_companies,Ad Agency Stocks Seen Turning AI Disruption to Their Advantage,"A key stock-market theme of 2025 has been the slide in shares that stand to lose out from advances in artificial intelligence, chief among them being advertising agencies.",https://www.livemint.com/companies/news/ad-agency-stocks-seen-turning-ai-disruption-to-their-advantage-11765703613263.html,"Sun, 14 Dec 2025 14:43:32 +0530",GENERAL,2025-12-14T23:25:42.080170
01c5c4e888ebeac4252ba01a3ef2aacb,livemint_companies,India can emerge as global SAF export hub with low-carbon ethanol advantage: Triveni Engineering CEO,India can emerge as global SAF export hub with low-carbon ethanol advantage: Triveni Engineering CEO,https://www.livemint.com/companies/news/india-can-emerge-as-global-saf-export-hub-with-low-carbon-ethanol-advantage-triveni-engineering-ceo-11765702216689.html,"Sun, 14 Dec 2025 14:20:16 +0530",GENERAL,2025-12-14T23:25:42.080215
0dc793bd171086e8b8c0d22ba6d7c529,livemint_companies,China Vanke’s Paths to Avoid Default Narrow After Failed Vote,"China Vanke Co., the nation’s last major developer to have so far avoided default amid an unprecedented property crisis, has been left with little time to keep debt failure at bay after creditors spurned its proposal to push back a looming bond payment.",https://www.livemint.com/companies/news/china-vanke-s-paths-to-avoid-default-narrow-after-failed-vote-11765700928845.html,"Sun, 14 Dec 2025 13:58:48 +0530",LT,2025-12-14T23:25:42.080273
b96da66b4c488f0189345e4bc0b93109,livemint_companies,Arcelor Mittal JV in India to expand nearly 3x by 2030 braving iron ore costs,"Low steel prices and high iron ore costs have resulted in muted realizations for Indian steelmakers, with margin pressures limiting their ability to fund the aggressive capacity expansion, says AMNS India CEO Dilip Oommen.",https://www.livemint.com/companies/news/amns-india-steel-expansion-capacity-targets-raw-material-costs-challenges-11765683002330.html,"Sun, 14 Dec 2025 13:30:07 +0530",LT,2025-12-14T23:25:42.080322
6d753bbedbbc11b6e406ba741107cf52,livemint_companies,"SpaceX is worth $800 billion, report says. This is only the beginning.","A secondary offering of SpaceX stock, offering liquidity to insiders, valued the rocket company at $800 billion, according to Bloomberg.",https://www.livemint.com/companies/news/spacex-is-worth-800-billion-report-says-this-is-only-the-beginning-11765677587746.html,"Sun, 14 Dec 2025 07:31:58 +0530",GENERAL,2025-12-14T23:25:42.080362
5c7229da0f8df7c7c3b8999d155b36c7,livemint_companies,"Nvidia may increase H200 AI chip output amid high demand from Chinese companies including Alibaba, ByteDance: Report","Nvidia is considering increasing production of its H200 AI chips for Chinese clients due to high demand, as per a Reuters report citing sources. Major companies including Alibaba and ByteDance are interested in large orders, it added.&amp;nbsp;",https://www.livemint.com/companies/news/nvidia-may-increase-h200-ai-chip-output-amid-high-demand-from-chinese-companies-including-alibaba-bytedance-report-11765596731165.html,"Sat, 13 Dec 2025 10:22:34 +0530",GENERAL,2025-12-14T23:25:42.080414
def48014bba0dd0ce23b456e9effdef9,livemint_companies,"Rural demand surges as GST rate cuts, slowing inflation help to boost consumption","India's rural economy rebounded in late 2025, with increased consumption and income following GST rate cuts. The NABARD survey revealed 79.2% of households raised spending, while inflation levels fell. FMCG companies are focusing on rural strategies for sustained expansion.",https://www.livemint.com/companies/rural-markets-demand-surge-gst-cuts-inflation-consumption-nabard-india-gdp-itc-hul-nestle-marico-11765523512284.html,"Sat, 13 Dec 2025 07:01:08 +0530",GENERAL,2025-12-14T23:25:42.080466
bd7d1c0b50adfcfa21b8d8de6f56e8d7,livemint_companies,First Brands Aims to Assure Lenders by Chasing Trapped Funds,"First Brands advisers sought to reassure skittish creditors after the value of its $1.1 billion rescue loan collapsed, saying business has stabilized since filing Chapter 11 and moving to unlock funds from receivables it can’t currently access.",https://www.livemint.com/companies/news/first-brands-aims-to-assure-lenders-by-chasing-trapped-funds-11765570811238.html,"Sat, 13 Dec 2025 01:50:10 +0530",GENERAL,2025-12-14T23:25:42.080521
35968e180bb01b441e31c9ea724efa40,livemint_companies,IRS Finds $10.6 Billion in Crimes as Agents Ramp Up Warrants,The Internal Revenue Service uncovered $10.6 billion in financial crimes — a nearly 16% increase from the year prior — even as it deployed agents to Trump administration law enforcement priorities far beyond their usual remit.,https://www.livemint.com/companies/news/irs-finds-10-6-billion-in-crimes-as-agents-ramp-up-warrants-11765570261415.html,"Sat, 13 Dec 2025 01:41:00 +0530",GENERAL,2025-12-14T23:25:42.080572
96144e176a115fe8e517533895e77db7,livemint_companies,Illegal Miners Are Digging Gold at a $4.8 Billion Newmont Site in Peru,"A multi-billion-dollar gold project owned by the world’s biggest bullion producer has been invaded by illegal diggers in northern Peru, according to a top government official.",https://www.livemint.com/companies/news/illegal-miners-are-digging-gold-at-a-4-8-billion-newmont-site-in-peru-11765569706079.html,"Sat, 13 Dec 2025 01:31:45 +0530",LT,2025-12-14T23:25:42.080619
6f34632603d383e9af6df8fa448356db,livemint_companies,"Sebi dismisses insider trading charges against Pranav Adani, others in AGEL case","The assumptions in the show-cause notices were inconsistent with evidence, Sebi said, ending an investigation that lasted almost three years.",https://www.livemint.com/companies/sebi-dismisses-insider-trading-charges-against-pranav-adani-others-agel-case-11765561268984.html,"Sat, 13 Dec 2025 00:13:52 +0530",GENERAL,2025-12-14T23:25:42.080661
1ef902cd447da021a84436ca4623019a,livemint_companies,Oracle denies report on OpenAI data center delays,ORACLE-OPENAI:Oracle denies report on OpenAI data center delays,https://www.livemint.com/companies/news/oracle-denies-report-on-openai-data-center-delays-11765565018826.html,"Sat, 13 Dec 2025 00:13:38 +0530",GENERAL,2025-12-14T23:25:42.080694
c1a7fc5ad05115a3cd1d0ebd78d0770f,livemint_companies,"Google faces $129 million French asset freeze after Russian ruling, documents show","ALPHABET-RUSSIA-FRANCE:Google faces $129 million French asset freeze after Russian ruling, documents show",https://www.livemint.com/companies/news/google-faces-129-million-french-asset-freeze-after-russian-ruling-documents-show-11765564650140.html,"Sat, 13 Dec 2025 00:07:29 +0530",GENERAL,2025-12-14T23:25:42.080730
970a8b89f921d6c68d2d020baf23064f,livemint_companies,Proxy firm IiAS faults Rahul Bhatia’s leadership as IndiGo faces turbulence,"Institutional Investor Advisory Services India has criticized IndiGo's promoter Rahul Bhatia for his perceived lack of executive leadership during the airline's recent operational crisis, which saw over 4,500 flight cancellations in the first week of December.",https://www.livemint.com/companies/news/proxy-firm-institutional-investor-advisory-services-iias-rahul-bhatia-s-leadership-indigo-flight-cancellations-11765547823442.html,"Fri, 12 Dec 2025 23:13:05 +0530",LT,2025-12-14T23:25:42.080788
de46267b7fe550838080e08dcfc7f430,livemint_companies,"IndiGo slapped with nearly  ₹59 crore penalty linked to GST amid disruptions, airline to contest order","IndiGo faces a penalty of nearly  ₹59 crore linked to GST for the financial year 2020-21. The airline plans to contest this order, claiming it is erroneous, while assuring that it will not significantly impact its financials or operations.",https://www.livemint.com/companies/news/indigo-slapped-with-nearly-rs-59-crore-penalty-linked-to-gst-amid-disruptions-airline-to-contest-order-11765554847592.html,"Fri, 12 Dec 2025 21:48:34 +0530",LT,2025-12-14T23:25:42.080847
b4c0546de9045224502a85a840adf5ea,livemint_companies,IndiGo moves Delhi HC seeking  ₹900-crore refund from customs on IGST for re-imported parts,"IndiGo argues the levy amounts to double taxation on imported services, a stance upheld by a landmark Delhi High Court ruling in March.",https://www.livemint.com/companies/news/indigo-moves-delhi-hc-seeks-900-crore-refund-from-customs-on-igst-for-re-imported-parts-double-taxation-11765537991599.html,"Fri, 12 Dec 2025 18:48:47 +0530",GENERAL,2025-12-14T23:25:42.080894
5ddce4e5cf500e4face6d0c8d82a4bb0,livemint_companies,"OpenAI Applications CEO says adult mode rollout in Q1FY26: All about the feature, age check, ad plans and more","OpenAI plans to launch an 'adult mode' for ChatGPT in early 2026, allowing verified adult users more freedom in interactions. Age verification is rolling out to ensure minors are blocked from mature content. More details here.&amp;nbsp;",https://www.livemint.com/companies/news/openai-applications-ceo-says-adult-mode-rollout-in-q1fy26-all-about-the-feature-age-check-ad-plans-and-more-11765530217810.html,"Fri, 12 Dec 2025 18:17:06 +0530",LT,2025-12-14T23:25:42.080944
706361009a7e64141bab94a26669005a,livemint_companies,"‘OpenAI has achieved more than I dared to dream’, says Sam Altman on ChatGPT maker's ‘crazy’ 10 years of success","Sam Altman penned a heartfelt blogpost on OpenAI's 10th anniversary, acknowledging that they “set out to do something crazy” but that the ChatGPT-maker has “achieved more than I dared to dream possible”. Here's what he said…",https://www.livemint.com/companies/news/openai-achieved-more-than-i-dared-to-dream-sam-altman-chatgpt-10-years-anniversary-uncertain-start-crazy-success-journey-11765525207784.html,"Fri, 12 Dec 2025 14:40:19 +0530",LT,2025-12-14T23:25:42.080998
a7c05dad59b336d7f06dcb6f5d1b3631,livemint_companies,Regulator CCI examining whether IndiGo violated competition norms: Official,Regulator CCI examining whether IndiGo violated competition norms: Official,https://www.livemint.com/companies/news/regulator-cci-examining-whether-indigo-violated-competition-norms-official-11765529160522.html,"Fri, 12 Dec 2025 14:22:42 +0530",GENERAL,2025-12-14T23:25:42.081034
a85041c494bc29bb8417c5ebf2c650d2,livemint_companies,"Google, Amazon, Microsoft, Meta: Why big techs are investing billions in their new favourite destination — India","In the last 48 hours alone, India has secured $52 billion worth of investments from Microsoft and Amazon, underscoring the country's growing importance in the AI map of the world amid the Centre's artificial intelligence push.",https://www.livemint.com/companies/news/google-amazon-microsoft-meta-why-big-techs-are-investing-billions-in-their-new-favourite-destination-india-11765515059345.html,"Fri, 12 Dec 2025 13:23:39 +0530",GENERAL,2025-12-14T23:25:42.081090
2bb208329d3ba38fa45f5be71c9221d9,livemint_companies,"With a  ₹2,200-a-week price tag, Ozempic enters India as Novo Nordisk steps up its obesity bet","Novo Nordisk India’s managing director Vikrant Shrotriya discusses the launch of Ozempic, the company’s plans to lead India’s fast-growing obesity drug market, and how it is navigating competition and upcoming generic threats. Novo's India market strategy for Ozempic based on an interview is here.",https://www.livemint.com/companies/news/novo-nordisk-india-ozempic-launch-obesity-market-leadership-11765515663674.html,"Fri, 12 Dec 2025 12:46:05 +0530",GENERAL,2025-12-14T23:25:42.081151
5f25b7217b87e792b5e5c446b63b9fc8,livemint_companies,Delhi HC division bench refuses stay on Dr Reddy’s semaglutide exports,"The Delhi High Court ruled against Novo Nordisk's request to block Dr Reddy's production of semaglutide for export. The case will be reviewed in January, as Indian drugmakers prepare for a competitive market once the patent expires in 2026.",https://www.livemint.com/companies/news/delhi-hc-division-bench-refuses-stay-on-dr-reddy-s-semaglutide-exports-novo-nordisk-11765518455756.html,"Fri, 12 Dec 2025 12:22:17 +0530",GENERAL,2025-12-14T23:25:42.081203
1c8403f3d382afbcb8aecccab3ee17c2,livemint_companies,Common penalty framework may be extended to listed firms: Sebi's Pandey,Stock brokers who have membership with multiple exchanges may face multiple penalties from exchanges for similar violations.,https://www.livemint.com/companies/common-penalty-framework-to-be-expanded-to-listed-firms-sebis-pandey-11765519732297.html,"Fri, 12 Dec 2025 11:50:56 +0530",LT,2025-12-14T23:25:42.081241
61645a7d4f3edba574637592b6210c0a,livemint_companies,DGCA relieves four flight operations inspectors amid massive IndiGo flight cancellations,"The DGCA has relieved four Flight Operations Inspectors due to significant disruptions in IndiGo's operations, leading to thousands of flight cancellations and many passengers stranded. Over 50 flights were cancelled from Bengaluru Airport on Friday.",https://www.livemint.com/companies/people/dgca-suspends-four-flight-operations-inspectors-indigo-flight-cancellations-web-check-in-conpensation-bengaluru-airport-11765519864011.html,"Fri, 12 Dec 2025 11:47:28 +0530",GENERAL,2025-12-14T23:25:42.081293
71bf89b53d2f384dc497f5c7383ea06f,livemint_companies,"Lululemon CEO Calvin McDonald to leave company amid sales slowdown, shares up over 10%","The company in an announcement on Thursday said that McDonald will leave the post by January 31, 2026, and it would meanwhile continue its search for the next Lululemon CEO.",https://www.livemint.com/companies/people/lululemon-ceo-calvin-mcdonald-to-leave-company-amid-sales-slowdown-shares-up-over-10-11765500945397.html,"Fri, 12 Dec 2025 06:37:49 +0530",GENERAL,2025-12-14T23:25:42.081352
6aec146a50d16d3761a28435baa70b32,livemint_companies,Here's why Broadcom stock fell 4% after rising due to better-than-expected earnings,"Broadcom's stock fell 4% after its AI sales outlook disappointed investors, despite a $73 billion backlog of orders. CEO Hock Tan noted profit margins are narrowing and refrained from providing a 2026 revenue forecast, even as the company reported strong earnings and increased its dividend.",https://www.livemint.com/companies/news/broadcom-stock-fell-4-pc-after-rose-beat-earnings-expectations-investors-concern-ai-product-orders-backlog-profit-margin-11765500262182.html,"Fri, 12 Dec 2025 06:36:20 +0530",GENERAL,2025-12-14T23:25:42.081406
072b5ea0ac6b529ced9b25dbffe8e6fd,livemint_companies,"IndiGo stock may not soar on Sensex debut, but it will curb the crash, analysts say","Five market analysts Mint spoke to said a further erosion of the share price is unlikely once the stock joins the Sensex on 22 December, even though the airline expects revenue to fall in the December quarter because of last week’s cancellations.",https://www.livemint.com/companies/news/indigo-sensex-debut-indigo-stock-sensex-11765456414885.html,"Fri, 12 Dec 2025 06:00:15 +0530",GENERAL,2025-12-14T23:25:42.081459
d1568233d4f0b4ffa28ce6647d57fddf,livemint_companies,First red flags for electronics firms as Kaynes goes under the lens,"Fresh concerns over Kaynes Technology’s finances have shaken India’s electronics manufacturing sector, questioning the industry’s capacity to bankroll the large investments tied to government incentives.",https://www.livemint.com/companies/news/electronics-manufacturing-ems-kaynes-technology-investments-operating-cash-flow-government-incentives-11765451967187.html,"Fri, 12 Dec 2025 06:00:15 +0530",GENERAL,2025-12-14T23:25:42.081508
fe5f50125cf151b6fdb4d5b089ee3055,livemint_companies,A $30 Billion Pension Battle Risks Exodus at Colombian Regulator,Colombia’s financial regulator is in turmoil after dozens of officials were asked to resign amid a dispute over whether to force pension funds to repatriate tens of billions of dollars from overseas.,https://www.livemint.com/companies/news/a-30-billion-pension-battle-risks-exodus-at-colombian-regulator-11765493538801.html,"Fri, 12 Dec 2025 04:22:18 +0530",GENERAL,2025-12-14T23:25:42.081557
4c0dd5d6e17600bc19771b2f1312a894,livemint_companies,Senator calls for Nvidia CEO to testify on Trump approval for China chip sales,USA-CHINA-NVIDIA:Senator calls for Nvidia CEO to testify on Trump approval for China chip sales,https://www.livemint.com/companies/news/senator-calls-for-nvidia-ceo-to-testify-on-trump-approval-for-china-chip-sales-11765492371294.html,"Fri, 12 Dec 2025 04:02:50 +0530",GENERAL,2025-12-14T23:25:42.081593
a2abd876b050a18b9dc9e4620082259d,livemint_companies,Mexico Nears Approval of Billionaire’s Bid for Banamex Stake,"Mexican financial authorities are close to approving an offer by billionaire Fernando Chico Pardo to buy a 25% stake in Citigroup Inc.’s Mexican retail-banking unit, Banamex, paving the way to list the business as soon as next year.",https://www.livemint.com/companies/news/mexico-nears-approval-of-billionaire-s-bid-for-banamex-stake-11765491186259.html,"Fri, 12 Dec 2025 03:43:05 +0530",GENERAL,2025-12-14T23:25:42.081646
29e06284e99e0671dbb576ef6179f4e6,livemint_companies,Director convicted of scamming $11M from Netflix and going on lavish spending spree,Director convicted of scamming $11M from Netflix and going on lavish spending spree,https://www.livemint.com/companies/news/director-convicted-of-scamming-11m-from-netflix-and-going-on-lavish-spending-spree-11765485258875.html,"Fri, 12 Dec 2025 02:04:18 +0530",GENERAL,2025-12-14T23:25:42.081681
20f440c19e9650899ab101072f27764f,livemint_companies,"Disney accuses Google of ‘massive’ copyright infringement, calls Gemini ‘virtual vending machine’","Disney has accused Google of massive copyright infringement by using AI to exploit its images and videos. Disney sent a cease-and-desist letter demanding Google stop these actions, claiming Google falsely brands infringing images with its Gemini logo.",https://www.livemint.com/companies/news/disney-says-google-s-ai-commercially-exploits-its-characters-without-permission-alleges-massive-copyright-infringem-11765473553123.html,"Thu, 11 Dec 2025 23:14:50 +0530",GENERAL,2025-12-14T23:25:42.081737
